Entity,Code,Day,"People vaccinated (daily, 7-day average, per million people)"
Canada,CAN,2022-10-06,0.026491376
Canada,CAN,2022-10-07,0.026134796
Canada,CAN,2022-10-08,0.029640608
Canada,CAN,2022-10-09,0.029490838
Canada,CAN,2022-10-10,0.028914938
Canada,CAN,2022-10-11,0.027819442
Canada,CAN,2022-10-12,0.029444471
Canada,CAN,2022-10-13,0.03163031
Canada,CAN,2022-10-14,0.032501705
Canada,CAN,2022-10-15,0.029074645
Canada,CAN,2022-10-16,0.029157441
Canada,CAN,2022-10-17,0.030132238
Canada,CAN,2022-10-18,0.032791313
Canada,CAN,2022-10-19,0.033102997
Canada,CAN,2022-10-20,0.04258197
Canada,CAN,2022-10-21,0.043170013
Canada,CAN,2022-10-22,0.043300647
Canada,CAN,2022-10-23,0.043302856
Canada,CAN,2022-10-24,0.043948673
Canada,CAN,2022-10-25,0.043807
Canada,CAN,2022-10-26,0.04390525
Canada,CAN,2022-10-27,0.051758092
Canada,CAN,2022-10-28,0.050728463
Canada,CAN,2022-10-29,0.050639044
Canada,CAN,2022-10-30,0.05067253
Canada,CAN,2022-10-31,0.05013674
Canada,CAN,2022-11-01,0.04965946
Canada,CAN,2022-11-02,0.048872706
Canada,CAN,2022-11-03,0.052428562
Canada,CAN,2022-11-04,0.051821385
Canada,CAN,2022-11-05,0.05179342
Canada,CAN,2022-11-06,0.051755514
Canada,CAN,2022-11-07,0.04371304
Canada,CAN,2022-11-08,0.04150647
Canada,CAN,2022-11-09,0.037134293
Canada,CAN,2022-11-10,0.009320813
Canada,CAN,2022-11-11,0.005955647
Canada,CAN,2022-11-12,0.006868328
Canada,CAN,2022-11-13,0.007882574
Canada,CAN,2022-11-14,0.008153976
Canada,CAN,2022-11-15,0.053007286
Canada,CAN,2022-11-16,0.057186265
Canada,CAN,2022-11-17,0.077161625
Canada,CAN,2022-11-18,0.08084216
Canada,CAN,2022-11-19,0.07996848
Canada,CAN,2022-11-20,0.079094805
Canada,CAN,2022-11-21,0.08549955
Canada,CAN,2022-11-22,0.04275897
Canada,CAN,2022-11-23,0.042295676
Canada,CAN,2022-11-24,0.042605154
Canada,CAN,2022-11-25,0.04196633
Canada,CAN,2022-11-26,0.042011224
Canada,CAN,2022-11-27,0.0418931
Canada,CAN,2022-11-28,0.041309472
Canada,CAN,2022-11-29,0.04079981
Canada,CAN,2022-11-30,0.04040717
Canada,CAN,2022-12-01,0.036510922
Canada,CAN,2022-12-02,0.035647627
Canada,CAN,2022-12-03,0.035473567
Canada,CAN,2022-12-04,0.03546253
Canada,CAN,2022-12-05,0.034984145
Canada,CAN,2022-12-06,0.034485523
Canada,CAN,2022-12-07,0.033963718
Canada,CAN,2022-12-08,0.032165732
Canada,CAN,2022-12-09,0.032442827
Canada,CAN,2022-12-10,0.034306437
Canada,CAN,2022-12-11,0.036170043
Canada,CAN,2022-12-12,0.031688087
Canada,CAN,2022-12-13,0.030121936
Canada,CAN,2022-12-14,0.026858995
Canada,CAN,2022-12-15,0.011535285
Canada,CAN,2022-12-16,0.008346679
Canada,CAN,2022-12-17,0.006490246
Canada,CAN,2022-12-18,0.0046338136
Canada,CAN,2022-12-19,0.021074977
Canada,CAN,2022-12-20,0.022749318
Canada,CAN,2022-12-21,0.02579588
Canada,CAN,2022-12-22,0.043912243
Canada,CAN,2022-12-23,0.04587435
Canada,CAN,2022-12-24,0.045758616
Canada,CAN,2022-12-25,0.045588054
Canada,CAN,2022-12-26,0.027747314
Canada,CAN,2022-12-27,0.025681805
Canada,CAN,2022-12-28,0.023111785
Canada,CAN,2022-12-29,0.00601033
Canada,CAN,2022-12-30,0.0052048066
Canada,CAN,2022-12-31,0.0052857636
Canada,CAN,2023-01-01,0.005304163
Canada,CAN,2023-01-02,0.005391376
Canada,CAN,2023-01-03,0.0055179633
Canada,CAN,2023-01-04,0.004820628
Canada,CAN,2023-01-05,0.011675856
Canada,CAN,2023-01-06,0.01217963
Canada,CAN,2023-01-07,0.012700331
Canada,CAN,2023-01-08,0.012847158
Canada,CAN,2023-01-09,0.014909357
Canada,CAN,2023-01-10,0.01579694
Canada,CAN,2023-01-11,0.018187752
Canada,CAN,2023-01-12,0.01615352
Canada,CAN,2023-01-13,0.016116355
Canada,CAN,2023-01-14,0.015615524
Canada,CAN,2023-01-15,0.015569525
Canada,CAN,2023-01-16,0.01573475
Canada,CAN,2023-01-17,0.015520215
Canada,CAN,2023-01-18,0.013383315
Canada,CAN,2023-01-19,0.01162765
Canada,CAN,2023-01-20,0.013609995
Canada,CAN,2023-01-21,0.013577612
Canada,CAN,2023-01-22,0.01352683
Canada,CAN,2023-01-23,0.012626734
Canada,CAN,2023-01-24,0.012416245
Canada,CAN,2023-01-25,0.012891317
Canada,CAN,2023-01-26,0.008301784
Canada,CAN,2023-01-27,0.004186955
Canada,CAN,2023-01-28,0.003987506
Canada,CAN,2023-01-29,0.003842887
Canada,CAN,2023-01-30,0.0017247546
Canada,CAN,2023-01-31,0.0010174838
Canada,CAN,2023-02-01,0
Canada,CAN,2023-02-02,0
Canada,CAN,2023-02-03,0
Canada,CAN,2023-02-04,0
Canada,CAN,2023-02-05,0
Canada,CAN,2023-02-06,0
Canada,CAN,2023-02-07,0
Canada,CAN,2023-02-08,0
Canada,CAN,2023-02-09,0
Canada,CAN,2023-02-10,0
Canada,CAN,2023-02-11,0
Canada,CAN,2023-02-12,0
Canada,CAN,2023-02-13,0
Canada,CAN,2023-02-14,0
Canada,CAN,2023-02-15,0
Canada,CAN,2023-02-16,0
Canada,CAN,2023-02-17,0
Canada,CAN,2023-02-18,0
Canada,CAN,2023-02-19,0
Canada,CAN,2023-02-20,0
Canada,CAN,2023-02-21,0
Canada,CAN,2023-02-22,0
Canada,CAN,2023-02-23,0
Canada,CAN,2023-02-24,0
Canada,CAN,2023-02-25,0
Canada,CAN,2023-02-26,0
Canada,CAN,2023-02-27,0
Canada,CAN,2023-02-28,0
Canada,CAN,2023-03-01,0
Canada,CAN,2023-03-02,0
Canada,CAN,2023-03-03,0
Canada,CAN,2023-03-04,0
Canada,CAN,2023-03-05,0
Canada,CAN,2023-03-06,0
Canada,CAN,2023-03-07,0
Canada,CAN,2023-03-08,0
Canada,CAN,2023-03-09,0
Canada,CAN,2023-03-10,0
Canada,CAN,2023-03-11,0
Canada,CAN,2023-03-12,0
Canada,CAN,2023-03-13,0
Canada,CAN,2023-03-14,0
Canada,CAN,2023-03-15,0
Canada,CAN,2023-03-16,0
Canada,CAN,2023-03-17,0
Canada,CAN,2023-03-18,0
Canada,CAN,2023-03-19,0
Canada,CAN,2023-03-20,0
Canada,CAN,2023-03-21,0
Canada,CAN,2023-03-22,0
Canada,CAN,2023-03-23,0
Canada,CAN,2023-03-24,0
Canada,CAN,2023-03-25,0
Canada,CAN,2023-03-26,0
Canada,CAN,2023-03-27,0
Canada,CAN,2023-03-28,0
Canada,CAN,2023-03-29,0
Canada,CAN,2023-03-30,0
Canada,CAN,2023-03-31,0
Canada,CAN,2023-04-01,0
Canada,CAN,2023-04-02,0
Canada,CAN,2023-04-03,0
Canada,CAN,2023-04-04,0
Canada,CAN,2023-04-05,0
Canada,CAN,2023-04-06,0
Canada,CAN,2023-04-07,0
Canada,CAN,2023-04-08,0
Canada,CAN,2023-04-09,0
Canada,CAN,2023-04-10,0
Canada,CAN,2023-04-11,0
Canada,CAN,2023-04-12,0
Canada,CAN,2023-04-13,0
Canada,CAN,2023-04-14,0
Canada,CAN,2023-04-15,0
Canada,CAN,2023-04-16,0
Canada,CAN,2023-04-17,0
Canada,CAN,2023-04-18,0
Canada,CAN,2023-04-19,0
Canada,CAN,2023-04-20,0
Canada,CAN,2023-04-21,0
Canada,CAN,2023-04-22,0
Canada,CAN,2023-04-23,0
Canada,CAN,2023-04-24,0
Canada,CAN,2023-04-25,0
Canada,CAN,2023-04-26,0
Canada,CAN,2023-04-27,0
Canada,CAN,2023-04-28,0
Canada,CAN,2023-04-29,0
Canada,CAN,2023-04-30,0
Canada,CAN,2023-05-01,0
Canada,CAN,2023-05-02,0
Canada,CAN,2023-05-03,0
Canada,CAN,2023-05-04,0
Canada,CAN,2023-05-05,0
Canada,CAN,2023-05-06,0
Canada,CAN,2023-05-07,0
Canada,CAN,2023-05-08,0
Canada,CAN,2023-05-09,0
Canada,CAN,2023-05-10,0
Canada,CAN,2023-05-11,0
Canada,CAN,2023-05-12,0
Canada,CAN,2023-05-13,0
Canada,CAN,2023-05-14,0
Canada,CAN,2023-05-15,0
Canada,CAN,2023-05-16,0
Canada,CAN,2023-05-17,0
Canada,CAN,2023-05-18,0
Canada,CAN,2023-05-19,0
Canada,CAN,2023-05-20,0
Canada,CAN,2023-05-21,0
Canada,CAN,2023-05-22,0
Canada,CAN,2023-05-23,0
Canada,CAN,2023-05-24,0
Canada,CAN,2023-05-25,0
Canada,CAN,2023-05-26,0
Canada,CAN,2023-05-27,0
Canada,CAN,2023-05-28,0
Canada,CAN,2023-05-29,0
Canada,CAN,2023-05-30,0
Canada,CAN,2023-05-31,0
Canada,CAN,2023-06-01,0
Canada,CAN,2023-06-02,0
Canada,CAN,2023-06-03,0
Canada,CAN,2023-06-04,0
Canada,CAN,2023-06-05,0
Canada,CAN,2023-06-06,0
Canada,CAN,2023-06-07,0
Canada,CAN,2023-06-08,0
Canada,CAN,2023-06-09,0
Canada,CAN,2023-06-10,0
Canada,CAN,2023-06-11,0
Canada,CAN,2023-06-12,0
Canada,CAN,2023-06-13,0
Canada,CAN,2023-06-14,0
Canada,CAN,2023-06-15,0
Canada,CAN,2023-06-16,0
Canada,CAN,2023-06-17,0
Canada,CAN,2023-06-18,0
Canada,CAN,2023-06-19,0
Canada,CAN,2023-06-20,0
Canada,CAN,2023-06-21,0
Canada,CAN,2023-06-22,0
Canada,CAN,2023-06-23,0
Canada,CAN,2023-06-24,0
Canada,CAN,2023-06-25,0
Canada,CAN,2023-06-26,0
Canada,CAN,2023-06-27,0
Canada,CAN,2023-06-28,0
Canada,CAN,2023-06-29,0
Canada,CAN,2023-06-30,0
Canada,CAN,2023-07-01,0
Canada,CAN,2023-07-02,0
Canada,CAN,2023-07-03,0
Canada,CAN,2023-07-04,0
Canada,CAN,2023-07-05,0
Canada,CAN,2023-07-06,0
Canada,CAN,2023-07-07,0
Canada,CAN,2023-07-08,0
Canada,CAN,2023-07-09,0
Canada,CAN,2023-07-10,0
Canada,CAN,2023-07-11,0
Canada,CAN,2023-07-12,0
Canada,CAN,2023-07-13,0
Canada,CAN,2023-07-14,0
Canada,CAN,2023-07-15,0
Canada,CAN,2023-07-16,0
Canada,CAN,2023-07-17,0
Canada,CAN,2023-07-18,0
Canada,CAN,2023-07-19,0
Canada,CAN,2023-07-20,0
Canada,CAN,2023-07-21,0
Canada,CAN,2023-07-22,0
Canada,CAN,2023-07-23,0
Canada,CAN,2023-07-24,0
Canada,CAN,2023-07-25,0
Canada,CAN,2023-07-26,0
Canada,CAN,2023-07-27,0
Canada,CAN,2023-07-28,0
Canada,CAN,2023-07-29,0
Canada,CAN,2023-07-30,0
Canada,CAN,2023-07-31,0
Canada,CAN,2023-08-01,0
Canada,CAN,2023-08-02,0
Canada,CAN,2023-08-03,0
Canada,CAN,2023-08-04,0
Canada,CAN,2023-08-05,0
Canada,CAN,2023-08-06,0
Canada,CAN,2023-08-07,0
Canada,CAN,2023-08-08,0
Canada,CAN,2023-08-09,0
Canada,CAN,2023-08-10,0
Canada,CAN,2023-08-11,0
Canada,CAN,2023-08-12,0
Canada,CAN,2023-08-13,0
Canada,CAN,2023-08-14,0
Canada,CAN,2023-08-15,0
Canada,CAN,2023-08-16,0
Canada,CAN,2023-08-17,0
Canada,CAN,2023-08-18,0
Canada,CAN,2023-08-19,0
Canada,CAN,2023-08-20,0
Canada,CAN,2023-08-21,0
Canada,CAN,2023-08-22,0
Canada,CAN,2023-08-23,0
Canada,CAN,2023-08-24,0
Canada,CAN,2023-08-25,0
Canada,CAN,2023-08-26,0
Canada,CAN,2023-08-27,0
Canada,CAN,2023-08-28,0
Canada,CAN,2023-08-29,0
Canada,CAN,2023-08-30,0
Canada,CAN,2023-08-31,0
Canada,CAN,2023-09-01,0
Canada,CAN,2023-09-02,0
Canada,CAN,2023-09-03,0
Canada,CAN,2023-09-04,0
Canada,CAN,2023-09-05,0
Canada,CAN,2023-09-06,0
Canada,CAN,2023-09-07,0
Canada,CAN,2023-09-08,0
Canada,CAN,2023-09-09,0
Canada,CAN,2023-09-10,0
Canada,CAN,2023-09-11,0
Canada,CAN,2023-09-12,0
Canada,CAN,2023-09-13,0
Canada,CAN,2023-09-14,0
Canada,CAN,2023-09-15,0
Canada,CAN,2023-09-16,0
Canada,CAN,2023-09-17,0
Canada,CAN,2023-09-18,0
Canada,CAN,2023-09-19,0
Canada,CAN,2023-09-20,0
Canada,CAN,2023-09-21,0
Canada,CAN,2023-09-22,0
Canada,CAN,2023-09-23,0
Canada,CAN,2023-09-24,0
Canada,CAN,2023-09-25,0
Canada,CAN,2023-09-26,0
Canada,CAN,2023-09-27,0
Canada,CAN,2023-09-28,0
Canada,CAN,2023-09-29,0
Canada,CAN,2023-09-30,0
Canada,CAN,2023-10-01,0
Canada,CAN,2023-10-02,0
Canada,CAN,2023-10-03,0
Canada,CAN,2023-10-04,0
Canada,CAN,2023-10-05,0
Canada,CAN,2023-10-06,0
Canada,CAN,2023-10-07,0
Canada,CAN,2023-10-08,0
Canada,CAN,2023-10-09,0
Canada,CAN,2023-10-10,0
Canada,CAN,2023-10-11,0
Canada,CAN,2023-10-12,0
Canada,CAN,2023-10-13,0
Canada,CAN,2023-10-14,0
Canada,CAN,2023-10-15,0
Canada,CAN,2023-10-16,0
Canada,CAN,2023-10-17,0
Canada,CAN,2023-10-18,0
Canada,CAN,2023-10-19,0
Canada,CAN,2023-10-20,0
Canada,CAN,2023-10-21,0
Canada,CAN,2023-10-22,0
Canada,CAN,2023-10-23,0
Canada,CAN,2023-10-24,0
Canada,CAN,2023-10-25,0
Canada,CAN,2023-10-26,0
Canada,CAN,2023-10-27,0
Canada,CAN,2023-10-28,0
Canada,CAN,2023-10-29,0
Canada,CAN,2023-10-30,0
Canada,CAN,2023-10-31,0
Canada,CAN,2023-11-01,0
Canada,CAN,2023-11-02,0
Canada,CAN,2023-11-03,0
Canada,CAN,2023-11-04,0
Canada,CAN,2023-11-05,0
Canada,CAN,2023-11-06,0
Canada,CAN,2023-11-07,0
Canada,CAN,2023-11-08,0
Canada,CAN,2023-11-09,0
Canada,CAN,2023-11-10,0
Canada,CAN,2023-11-11,0
Canada,CAN,2023-11-12,0
Canada,CAN,2023-11-13,0
Canada,CAN,2023-11-14,0
Canada,CAN,2023-11-15,0
Canada,CAN,2023-11-16,0
Canada,CAN,2023-11-17,0
Canada,CAN,2023-11-18,0
Canada,CAN,2023-11-19,0
Canada,CAN,2023-11-20,0
Canada,CAN,2023-11-21,0
Canada,CAN,2023-11-22,0
Canada,CAN,2023-11-23,0
Canada,CAN,2023-11-24,0
Canada,CAN,2023-11-25,0
Canada,CAN,2023-11-26,0
Canada,CAN,2023-11-27,0
Canada,CAN,2023-11-28,0
Canada,CAN,2023-11-29,0
Canada,CAN,2023-11-30,0
Canada,CAN,2023-12-01,0
Canada,CAN,2023-12-02,0
Canada,CAN,2023-12-03,0
Canada,CAN,2023-12-04,0
Canada,CAN,2023-12-05,0
Canada,CAN,2023-12-06,0
Canada,CAN,2023-12-07,0
Canada,CAN,2023-12-08,0
Canada,CAN,2023-12-09,0
Canada,CAN,2023-12-10,0
Canada,CAN,2023-12-11,0
Canada,CAN,2023-12-12,0
Canada,CAN,2023-12-13,0
Canada,CAN,2023-12-14,0
Canada,CAN,2023-12-15,0
Canada,CAN,2023-12-16,0
Canada,CAN,2023-12-17,0
Canada,CAN,2023-12-18,0
Canada,CAN,2023-12-19,0
Canada,CAN,2023-12-20,0
Canada,CAN,2023-12-21,0
Canada,CAN,2023-12-22,0
Canada,CAN,2023-12-23,0
Canada,CAN,2023-12-24,0
Canada,CAN,2023-12-25,0
Canada,CAN,2023-12-26,0
Canada,CAN,2023-12-27,0
Canada,CAN,2023-12-28,0
Canada,CAN,2023-12-29,0
Canada,CAN,2023-12-30,0
Canada,CAN,2023-12-31,0
Canada,CAN,2024-01-01,0
Canada,CAN,2024-01-02,0
Canada,CAN,2024-01-03,0
Canada,CAN,2024-01-04,0
Canada,CAN,2024-01-05,0
Canada,CAN,2024-01-06,0
Canada,CAN,2024-01-07,0
Canada,CAN,2024-01-08,0
Canada,CAN,2024-01-09,0
Canada,CAN,2024-01-10,0
Canada,CAN,2024-01-11,0
Canada,CAN,2024-01-12,0
Canada,CAN,2024-01-13,0
Canada,CAN,2024-01-14,0
Canada,CAN,2024-01-15,0
Canada,CAN,2024-01-16,0
Canada,CAN,2024-01-17,0
Canada,CAN,2024-01-18,0
Canada,CAN,2024-01-19,0
Canada,CAN,2024-01-20,0
Canada,CAN,2024-01-21,0
Canada,CAN,2024-01-22,0
Canada,CAN,2024-01-23,0
Canada,CAN,2024-01-24,0
Canada,CAN,2024-01-25,0
Canada,CAN,2024-01-26,0
Canada,CAN,2024-01-27,0
Canada,CAN,2024-01-28,0
Canada,CAN,2024-01-29,0
Canada,CAN,2024-01-30,0
Canada,CAN,2024-01-31,0
Canada,CAN,2024-02-01,0
Canada,CAN,2024-02-02,0
Canada,CAN,2024-02-03,0
Canada,CAN,2024-02-04,0
Canada,CAN,2024-02-05,0
Canada,CAN,2024-02-06,0
Canada,CAN,2024-02-07,0
Canada,CAN,2024-02-08,0
Canada,CAN,2024-02-09,0
Canada,CAN,2024-02-10,0
Canada,CAN,2024-02-11,0
Canada,CAN,2024-02-12,0
Canada,CAN,2024-02-13,0
Canada,CAN,2024-02-14,0
Canada,CAN,2024-02-15,0
Canada,CAN,2024-02-16,0
Canada,CAN,2024-02-17,0
Canada,CAN,2024-02-18,0
Canada,CAN,2024-02-19,0
Canada,CAN,2024-02-20,0
Canada,CAN,2024-02-21,0
Canada,CAN,2024-02-22,0
Canada,CAN,2024-02-23,0
Canada,CAN,2024-02-24,0
Canada,CAN,2024-02-25,0
Canada,CAN,2024-02-26,0
Canada,CAN,2024-02-27,0
Canada,CAN,2024-02-28,0
Canada,CAN,2024-02-29,0
Canada,CAN,2024-03-01,0
Canada,CAN,2024-03-02,0
Canada,CAN,2024-03-03,0
Canada,CAN,2024-03-04,0
Canada,CAN,2024-03-05,0
Canada,CAN,2024-03-06,0
Canada,CAN,2024-03-07,0
Canada,CAN,2024-03-08,0
Canada,CAN,2024-03-09,0
Canada,CAN,2024-03-10,0
Canada,CAN,2024-03-11,0
Canada,CAN,2024-03-12,0
Canada,CAN,2024-03-13,0
Canada,CAN,2024-03-14,0
Canada,CAN,2024-03-15,0
Canada,CAN,2024-03-16,0
Canada,CAN,2024-03-17,0
Canada,CAN,2024-03-18,0
Canada,CAN,2024-03-19,0
Canada,CAN,2024-03-20,0
Canada,CAN,2024-03-21,0
Canada,CAN,2024-03-22,0
Canada,CAN,2024-03-23,0
Canada,CAN,2024-03-24,0
Canada,CAN,2024-03-25,0
Canada,CAN,2024-03-26,0
Canada,CAN,2024-03-27,0
Canada,CAN,2024-03-28,0
Canada,CAN,2024-03-29,0
Canada,CAN,2024-03-30,0
Canada,CAN,2024-03-31,0
Canada,CAN,2024-04-01,0
Canada,CAN,2024-04-02,0
Canada,CAN,2024-04-03,0
Canada,CAN,2024-04-04,0
Canada,CAN,2024-04-05,0
Canada,CAN,2024-04-06,0
Canada,CAN,2024-04-07,0
Canada,CAN,2024-04-08,0
Canada,CAN,2024-04-09,0
Canada,CAN,2024-04-10,0
Canada,CAN,2024-04-11,0
Canada,CAN,2024-04-12,0
Canada,CAN,2024-04-13,0
Canada,CAN,2024-04-14,0
Canada,CAN,2024-04-15,0
Canada,CAN,2024-04-16,0
Canada,CAN,2024-04-17,0
Canada,CAN,2024-04-18,0
Canada,CAN,2024-04-19,0
Canada,CAN,2024-04-20,0
Canada,CAN,2024-04-21,0
Canada,CAN,2024-04-22,0
Canada,CAN,2024-04-23,0
Canada,CAN,2024-04-24,0
Canada,CAN,2024-04-25,0
Canada,CAN,2024-04-26,0
Canada,CAN,2024-04-27,0
Canada,CAN,2024-04-28,0
Canada,CAN,2024-04-29,0
Canada,CAN,2024-04-30,0
Canada,CAN,2024-05-01,0
Canada,CAN,2024-05-02,0
Canada,CAN,2024-05-03,0
Canada,CAN,2024-05-04,0
Canada,CAN,2024-05-05,0
Canada,CAN,2024-05-06,0
Canada,CAN,2024-05-07,0
Canada,CAN,2024-05-08,0
Canada,CAN,2024-05-09,0
Canada,CAN,2024-05-10,0
Canada,CAN,2024-05-11,0
Canada,CAN,2024-05-12,0
Canada,CAN,2024-05-13,0
Canada,CAN,2024-05-14,0
Canada,CAN,2024-05-15,0
Canada,CAN,2024-05-16,0
Canada,CAN,2024-05-17,0
Canada,CAN,2024-05-18,0
Canada,CAN,2024-05-19,0
Canada,CAN,2024-05-20,0
Canada,CAN,2024-05-21,0
Canada,CAN,2024-05-22,0
Canada,CAN,2024-05-23,0
Canada,CAN,2024-05-24,0
Canada,CAN,2024-05-25,0
Canada,CAN,2024-05-26,0
Canada,CAN,2024-05-27,0
Canada,CAN,2024-05-28,0
Canada,CAN,2024-05-29,0
Canada,CAN,2024-05-30,0
Canada,CAN,2024-05-31,0
Canada,CAN,2024-06-01,0
Canada,CAN,2024-06-02,0
Canada,CAN,2024-06-03,0
Canada,CAN,2024-06-04,0
Canada,CAN,2024-06-05,0
Canada,CAN,2024-06-06,0
Canada,CAN,2024-06-07,0
Canada,CAN,2024-06-08,0
Canada,CAN,2024-06-09,0
Canada,CAN,2024-06-10,0
Canada,CAN,2024-06-11,0
Canada,CAN,2024-06-12,0
Canada,CAN,2024-06-13,0
Canada,CAN,2024-06-14,0
Canada,CAN,2024-06-15,0
Canada,CAN,2024-06-16,0
Canada,CAN,2024-06-17,0
Canada,CAN,2024-06-18,0
Canada,CAN,2024-06-19,0
Canada,CAN,2024-06-20,0
Canada,CAN,2024-06-21,0
Canada,CAN,2024-06-22,0
Canada,CAN,2024-06-23,0
Canada,CAN,2024-06-24,0
Canada,CAN,2024-06-25,0
Canada,CAN,2024-06-26,0
Canada,CAN,2024-06-27,0
Canada,CAN,2024-06-28,0
Canada,CAN,2024-06-29,0
Canada,CAN,2024-06-30,0
Canada,CAN,2024-07-01,0
Canada,CAN,2024-07-02,0
Canada,CAN,2024-07-03,0
Canada,CAN,2024-07-04,0
Canada,CAN,2024-07-05,0
Canada,CAN,2024-07-06,0
Canada,CAN,2024-07-07,0
Canada,CAN,2024-07-08,0
Canada,CAN,2024-07-09,0
Canada,CAN,2024-07-10,0
Canada,CAN,2024-07-11,0
Canada,CAN,2024-07-12,0
Canada,CAN,2024-07-13,0
Canada,CAN,2024-07-14,0
Canada,CAN,2024-07-15,0
Canada,CAN,2024-07-16,0
Canada,CAN,2024-07-17,0
Canada,CAN,2024-07-18,0
Canada,CAN,2024-07-19,0
Canada,CAN,2024-07-20,0
Canada,CAN,2024-07-21,0
Canada,CAN,2024-07-22,0
Canada,CAN,2024-07-23,0
Canada,CAN,2024-07-24,0
France,FRA,2020-12-28,0.0010712548
France,FRA,2020-12-29,0.0008298453
France,FRA,2020-12-30,0.0007825693
France,FRA,2020-12-31,0.0007570452
France,FRA,2021-01-01,0.00096744875
France,FRA,2021-01-02,0.00089925056
France,FRA,2021-01-03,0.0008610992
France,FRA,2021-01-04,0.001171914
France,FRA,2021-01-05,0.0027678036
France,FRA,2021-01-06,0.0053618783
France,FRA,2021-01-07,0.011619127
France,FRA,2021-01-08,0.019372469
France,FRA,2021-01-09,0.02171134
France,FRA,2021-01-10,0.022917956
France,FRA,2021-01-11,0.031066392
France,FRA,2021-01-12,0.04278596
France,FRA,2021-01-13,0.054136306
France,FRA,2021-01-14,0.06569551
France,FRA,2021-01-15,0.07256491
France,FRA,2021-01-16,0.074504375
France,FRA,2021-01-17,0.075576924
France,FRA,2021-01-18,0.08548506
France,FRA,2021-01-19,0.10023906
France,FRA,2021-01-20,0.1158505
France,FRA,2021-01-21,0.13208659
France,FRA,2021-01-22,0.14330588
France,FRA,2021-01-23,0.14724495
France,FRA,2021-01-24,0.14697745
France,FRA,2021-01-25,0.14532489
France,FRA,2021-01-26,0.13881221
France,FRA,2021-01-27,0.13227864
France,FRA,2021-01-28,0.12493914
France,FRA,2021-01-29,0.11871422
France,FRA,2021-01-30,0.116695434
France,FRA,2021-01-31,0.11572312
France,FRA,2021-02-01,0.1103136
France,FRA,2021-02-02,0.104265
France,FRA,2021-02-03,0.09673453
France,FRA,2021-02-04,0.08762046
France,FRA,2021-02-05,0.08245623
France,FRA,2021-02-06,0.08112417
France,FRA,2021-02-07,0.081114255
France,FRA,2021-02-08,0.07975568
France,FRA,2021-02-09,0.078400336
France,FRA,2021-02-10,0.07812444
France,FRA,2021-02-11,0.079247214
France,FRA,2021-02-12,0.08164105
France,FRA,2021-02-13,0.08152099
France,FRA,2021-02-14,0.0814962
France,FRA,2021-02-15,0.07961558
France,FRA,2021-02-16,0.0762464
France,FRA,2021-02-17,0.07183033
France,FRA,2021-02-18,0.068059385
France,FRA,2021-02-19,0.06498465
France,FRA,2021-02-20,0.064167954
France,FRA,2021-02-21,0.06379183
France,FRA,2021-02-22,0.063658185
France,FRA,2021-02-23,0.06438716
France,FRA,2021-02-24,0.066430084
France,FRA,2021-02-25,0.07306885
France,FRA,2021-02-26,0.083500974
France,FRA,2021-02-27,0.090727955
France,FRA,2021-02-28,0.09134743
France,FRA,2021-03-01,0.097476214
France,FRA,2021-03-02,0.10773936
France,FRA,2021-03-03,0.119923644
France,FRA,2021-03-04,0.1335137
France,FRA,2021-03-05,0.15236735
France,FRA,2021-03-06,0.18596295
France,FRA,2021-03-07,0.21076864
France,FRA,2021-03-08,0.2196564
France,FRA,2021-03-09,0.23497555
France,FRA,2021-03-10,0.24844211
France,FRA,2021-03-11,0.2655283
France,FRA,2021-03-12,0.28577092
France,FRA,2021-03-13,0.29082522
France,FRA,2021-03-14,0.27833918
France,FRA,2021-03-15,0.28944424
France,FRA,2021-03-16,0.28278607
France,FRA,2021-03-17,0.27663767
France,FRA,2021-03-18,0.2604587
France,FRA,2021-03-19,0.24648733
France,FRA,2021-03-20,0.23253667
France,FRA,2021-03-21,0.2296473
France,FRA,2021-03-22,0.23210105
France,FRA,2021-03-23,0.25556153
France,FRA,2021-03-24,0.27850276
France,FRA,2021-03-25,0.31600833
France,FRA,2021-03-26,0.34376913
France,FRA,2021-03-27,0.34992853
France,FRA,2021-03-28,0.35195485
France,FRA,2021-03-29,0.35905552
France,FRA,2021-03-30,0.36662287
France,FRA,2021-03-31,0.36794415
France,FRA,2021-04-01,0.36227727
France,FRA,2021-04-02,0.34557992
France,FRA,2021-04-03,0.3338974
France,FRA,2021-04-04,0.33113652
France,FRA,2021-04-05,0.3010347
France,FRA,2021-04-06,0.28631863
France,FRA,2021-04-07,0.28572416
France,FRA,2021-04-08,0.29053748
France,FRA,2021-04-09,0.3183125
France,FRA,2021-04-10,0.33373877
France,FRA,2021-04-11,0.33581015
France,FRA,2021-04-12,0.3732625
France,FRA,2021-04-13,0.39315334
France,FRA,2021-04-14,0.40054306
France,FRA,2021-04-15,0.40038958
France,FRA,2021-04-16,0.38511115
France,FRA,2021-04-17,0.37994307
France,FRA,2021-04-18,0.37896946
France,FRA,2021-04-19,0.3722061
France,FRA,2021-04-20,0.36033803
France,FRA,2021-04-21,0.35144424
France,FRA,2021-04-22,0.3407597
France,FRA,2021-04-23,0.33177626
France,FRA,2021-04-24,0.33216295
France,FRA,2021-04-25,0.33602872
France,FRA,2021-04-26,0.33931684
